Date,RSI,ATR,ADX,MACD
2023-06-16,76.3506,1.5219,47.1938,3.077999999999996
2023-06-15,74.829,1.5569,46.2949,3.047699999999999
2023-06-14,71.2244,1.5888,45.4448,2.968600000000002
2023-06-13,69.7826,1.5228,44.6071,2.7894999999999968
2023-06-12,67.4414,1.5154,44.2737,2.7212999999999994
2023-06-09,67.0495,1.5619,44.5018,2.7515
2023-06-08,63.7894,1.5897,44.7475,2.822400000000002
2023-06-07,69.5886,1.6052,45.3492,2.8981999999999957
2023-06-06,69.3952,1.5639,45.9972,3.0582999999999956
2023-06-05,69.7602,1.6055,46.0239,3.0985000000000014
2023-06-02,75.2897,1.663,45.5617,3.052199999999999
2023-06-01,72.5556,1.6801,44.7574,2.9328000000000003
2023-05-31,77.5026,1.639,44.0002,2.6925999999999988
2023-05-30,83.3503,1.5749,43.1847,2.543999999999997
2023-05-26,79.9111,1.466,40.5091,2.0854000000000035
2023-05-25,83.6665,1.4543,38.0063,1.5884
2023-05-24,61.7409,0.8786,35.311,1.029399999999999
2023-05-23,70.0372,0.8784,35.7576,1.0580999999999996
2023-05-22,69.5612,0.8955,34.624,1.064
2023-05-19,76.8301,0.8998,33.2989,1.0066000000000024
2023-05-18,72.015,0.9104,31.381,0.9096000000000011
2023-05-17,67.4002,0.8536,29.3155,0.7304999999999993
2023-05-16,62.1928,0.8434,28.1628,0.6438000000000024
2023-05-15,59.5047,0.8285,27.2074,0.6219999999999999
2023-05-12,59.7479,0.8294,27.1126,0.6118000000000023
2023-05-11,64.1032,0.8368,27.2387,0.652000000000001
2023-05-10,65.4183,0.847,26.9646,0.6697999999999986
2023-05-09,64.7656,0.8621,26.2234,0.6514999999999986
2023-05-08,62.4231,0.8745,25.5593,0.650500000000001
2023-05-05,57.5856,0.8749,24.8442,0.5808999999999997
2023-05-04,56.2761,0.8505,24.5025,0.5314000000000014
2023-05-03,58.0795,0.8683,25.1171,0.5743999999999971
2023-05-02,66.9314,0.8663,25.3721,0.5964999999999989
2023-05-01,61.4799,0.8693,24.4764,0.5744000000000007
2023-04-28,56.6179,0.8355,23.5119,0.4665999999999997
2023-04-27,58.1471,0.847,23.9139,0.44040000000000035
2023-04-26,55.2083,0.8453,24.7186,0.4538000000000011
2023-04-25,55.9767,0.8266,25.8229,0.49180000000000135
2023-04-24,55.4847,0.8116,27.1289,0.6058999999999983
2023-04-21,55.0468,0.8206,27.7618,0.6613000000000007
2023-04-20,61.6874,0.8483,28.671,0.7143999999999977
2023-04-19,59.7431,0.8343,29.1661,0.7733000000000025
2023-04-18,61.3519,0.8394,29.2865,0.7530999999999999
2023-04-17,55.0439,0.8188,29.1958,0.7433999999999976
2023-04-14,54.6068,0.8378,30.3055,0.7876000000000012
2023-04-13,56.5149,0.8513,31.6574,0.8576000000000015
2023-04-12,62.0855,0.8738,32.9392,0.9643999999999977
2023-04-11,65.4132,0.8626,34.1367,1.083400000000001
2023-04-10,60.3914,0.8779,34.3108,1.1509999999999998
2023-04-06,58.9215,0.8722,34.6525,1.1788999999999987
2023-04-05,61.0792,0.8891,35.5374,1.2523000000000017
2023-04-04,72.5235,0.8762,36.5711,1.343799999999998
2023-04-03,70.4576,0.8903,36.1405,1.3827999999999996
2023-03-31,68.6927,0.9077,35.6234,1.3603999999999985
2023-03-30,69.6243,0.9215,35.1833,1.3309999999999995
2023-03-29,67.7826,0.9528,34.9463,1.3143999999999991
2023-03-28,65.9912,0.9747,35.0011,1.3146999999999984
2023-03-27,69.7045,0.9973,35.5078,1.3541999999999987
2023-03-24,71.5645,1.0252,35.2535,1.3726999999999983
2023-03-23,72.3453,1.0398,34.9797,1.3510999999999989
2023-03-22,69.8492,1.0406,34.1767,1.2620000000000005
2023-03-21,68.9251,1.0137,33.3119,1.2034999999999982
2023-03-20,66.7423,1.014,33.1019,1.1385000000000005
2023-03-17,69.6951,1.0232,33.1294,1.069700000000001
2023-03-16,61.2051,1.036,32.3902,0.9838999999999984
2023-03-15,59.7815,0.9854,32.1128,0.878899999999998
2023-03-14,58.3684,0.99,32.8627,0.8657000000000004
2023-03-13,54.1701,0.9699,33.5251,0.852999999999998
2023-03-10,59.0532,0.9675,35.1238,0.9361999999999995
2023-03-09,65.4395,0.9727,36.2354,1.0287000000000006
2023-03-08,62.0133,0.9651,36.401,1.0838999999999999
2023-03-07,62.9653,0.9692,36.7901,1.0627999999999993
2023-03-06,65.3298,0.9758,37.27,1.1113
2023-03-03,62.7447,0.9924,37.4276,1.1303000000000019
2023-03-02,58.5647,1.0095,37.8473,1.1039999999999992
2023-03-01,64.2268,1.0143,38.6903,1.1129999999999995
2023-02-28,65.7357,1.0349,39.6935,1.1709999999999994
2023-02-27,68.1987,1.0669,39.841,1.1752000000000002
2023-02-24,66.4559,1.1033,39.6512,1.1344999999999992
2023-02-23,68.131,1.133,39.6804,1.0879999999999974
2023-02-22,54.6331,0.9793,39.6102,0.9741999999999997
2023-02-21,57.038,1.0021,41.6278,1.1110000000000007
2023-02-17,62.5437,1.0119,43.5298,1.2794999999999987
2023-02-16,67.3461,1.0108,45.0829,1.401299999999999
2023-02-15,71.575,1.0242,45.257,1.4739000000000004
2023-02-14,67.0969,1.0365,45.1327,1.4676999999999971
2023-02-13,66.8974,0.9868,44.9987,1.417300000000001
2023-02-10,68.3598,0.9793,45.5017,1.4528999999999996
2023-02-09,77.8879,0.9373,46.0434,1.5302000000000007
2023-02-08,77.1819,0.9402,44.3107,1.497600000000002
